country;continent;year;lifeExp;pop;gdpPercap;pred;resid
Sri Lanka;Asia;1957;61,456;9128546;1072,546602;61,01595921;0,440040793
Sri Lanka;Asia;1962;62,192;10421936;1074,47196;62,24043124;-0,048431235
Sri Lanka;Asia;1967;64,266;11737396;1135,514326;63,46490326;0,801096737
Sri Lanka;Asia;1972;65,042;13016733;1213,39553;64,68937529;0,352624709
Sri Lanka;Asia;1977;65,949;14116836;1348,775651;65,91384732;0,035152681
Sri Lanka;Asia;1982;68,757;15410151;1648,079789;67,13831935;1,618680653
Sri Lanka;Asia;1987;69,011;16495304;1876,766827;68,36279138;0,648208625
Sri Lanka;Asia;1992;70,379;17587060;2153,739222;69,5872634;0,791736597
Sri Lanka;Asia;1997;70,457;18698655;2664,477257;70,81173543;-0,354735431
Sri Lanka;Asia;2002;70,815;19576783;3015,378833;72,03620746;-1,221207459
Sri Lanka;Asia;2007;72,396;20378239;3970,095407;73,26067949;-0,864679487
Sudan;Africa;1952;38,635;8504667;1615,991129;37,87419231;0,760807692
Sudan;Africa;1957;39,624;9753392;1770,337074;39,78806643;-0,164066434
Sudan;Africa;1962;40,87;11183227;1959,593767;41,70194056;-0,831940559
Sudan;Africa;1967;42,858;12716129;1687,997641;43,61581469;-0,757814685
Sudan;Africa;1972;45,083;14597019;1659,652775;45,52968881;-0,446688811
Sudan;Africa;1977;47,8;17104986;2202,988423;47,44356294;0,356437063
Sudan;Africa;1982;50,338;20367053;1895,544073;49,35743706;0,980562937
Sudan;Africa;1987;51,744;24725960;1507,819159;51,27131119;0,472688811
Sudan;Africa;1992;53,556;28227588;1492,197043;53,18518531;0,370814685
Sudan;Africa;1997;55,373;32160729;1632,210764;55,09905944;0,273940559
Sudan;Africa;2002;56,369;37090298;1993,398314;57,01293357;-0,643933566
Sudan;Africa;2007;58,556;42292929;2602,394995;58,92680769;-0,370807692
Swaziland;Africa;1952;41,407;290243;1148,376626;46,38785897;-4,980858974
Swaziland;Africa;1957;43,424;326741;1244,708364;46,8632331;-3,4392331
Swaziland;Africa;1962;44,992;370006;1856,182125;47,33860723;-2,346607226
Swaziland;Africa;1967;46,633;420690;2613,101665;47,81398135;-1,180981352
Swaziland;Africa;1972;49,552;480105;3364,836625;48,28935548;1,262644522
Swaziland;Africa;1977;52,537;551425;3781,410618;48,7647296;3,772270396
Swaziland;Africa;1982;55,561;649901;3895,384018;49,24010373;6,32089627
Swaziland;Africa;1987;57,678;779348;3984,839812;49,71547786;7,962522145
Swaziland;Africa;1992;58,474;962344;3553,0224;50,19085198;8,283148019
Swaziland;Africa;1997;54,289;1054486;3876,76846;50,66622611;3,622773893
Swaziland;Africa;2002;43,869;1130269;4128,116943;51,14160023;-7,272600233
Swaziland;Africa;2007;39,613;1133066;4513,480643;51,61697436;-12,00397436
Sweden;Europe;1952;71,86;7124673;8527,844662;71,605;0,255
Sweden;Europe;1957;72,49;7363802;9911,878226;72,43627273;0,053727273
Sweden;Europe;1962;73,37;7561588;12329,44192;73,26754545;0,102454545
Sweden;Europe;1967;74,16;7867931;15258,29697;74,09881818;0,061181818
Sweden;Europe;1972;74,72;8122293;17832,02464;74,93009091;-0,210090909
Sweden;Europe;1977;75,44;8251648;18855,72521;75,76136364;-0,321363636
Sweden;Europe;1982;76,42;8325260;20667,38125;76,59263636;-0,172636364
Sweden;Europe;1987;77,19;8421403;23586,92927;77,42390909;-0,233909091
Sweden;Europe;1992;78,16;8718867;23880,01683;78,25518182;-0,095181818
Sweden;Europe;1997;79,39;8897619;25266,59499;79,08645455;0,303545455
Sweden;Europe;2002;80,04;8954175;29341,63093;79,91772727;0,122272727
Sweden;Europe;2007;80,884;9031088;33859,74835;80,749;0,135
Switzerland;Europe;1952;69,62;4815000;14734,23275;69,45371795;0,166282051
Switzerland;Europe;1957;70,56;5126000;17909,48973;70,56487529;-0,004875291
Switzerland;Europe;1962;71,32;5666000;20431,0927;71,67603263;-0,356032634
Switzerland;Europe;1967;72,77;6063000;22966,14432;72,78718998;-0,017189977
Switzerland;Europe;1972;73,78;6401400;27195,11304;73,89834732;-0,118347319
Switzerland;Europe;1977;75,39;6316424;26982,29052;75,00950466;0,380495338
Switzerland;Europe;1982;76,21;6468126;28397,71512;76,120662;0,089337995
Switzerland;Europe;1987;77,41;6649942;30281,70459;77,23181935;0,178180653
Switzerland;Europe;1992;78,03;6995447;31871,5303;78,34297669;-0,31297669
Switzerland;Europe;1997;79,37;7193761;32135,32301;79,45413403;-0,084134033
Switzerland;Europe;2002;80,62;7361757;34480,95771;80,56529138;0,054708625
Switzerland;Europe;2007;81,701;7554661;37506,41907;81,67644872;0,024551282
Syria;Asia;1952;45,883;3661549;1643,485354;46,10128205;-0,218282051
Syria;Asia;1957;48,284;4149908;2117,234893;48,87307925;-0,589079254
Syria;Asia;1962;50,305;4834621;2193,037133;51,64487646;-1,339876457
Syria;Asia;1967;53,655;5680812;1881,923632;54,41667366;-0,76167366
Syria;Asia;1972;57,296;6701172;2571,423014;57,18847086;0,107529138
Syria;Asia;1977;61,195;7932503;3195,484582;59,96026807;1,234731935
Syria;Asia;1982;64,59;9410494;3761,837715;62,73206527;1,857934732
Syria;Asia;1987;66,974;11242847;3116,774285;65,50386247;1,470137529
Syria;Asia;1992;69,249;13219062;3340,542768;68,27565967;0,973340326
Syria;Asia;1997;71,527;15081016;4014,238972;71,04745688;0,479543124
Syria;Asia;2002;73,053;17155814;4090,925331;73,81925408;-0,766254079
Syria;Asia;2007;74,143;19314747;4184,548089;76,59105128;-2,448051282
Taiwan;Asia;1952;58,5;8550362;1206,947913;61,3374359;-2,837435897
Taiwan;Asia;1957;62,4;10164215;1507,86129;62,97365967;-0,573659674
Taiwan;Asia;1962;65,2;11918938;1822,879028;64,60988345;0,59011655
Taiwan;Asia;1967;67,5;13648692;2643,858681;66,24610723;1,253892774
Taiwan;Asia;1972;69,39;15226039;4062,523897;67,882331;1,507668998
Taiwan;Asia;1977;70,59;16785196;5596,519826;69,51855478;1,071445221
Taiwan;Asia;1982;72,16;18501390;7426,354774;71,15477855;1,005221445
Taiwan;Asia;1987;73,4;19757799;11054,56175;72,79100233;0,608997669
Taiwan;Asia;1992;74,26;20686918;15215,6579;74,42722611;-0,167226107
Taiwan;Asia;1997;75,25;21628605;20206,82098;76,06344988;-0,813449883
Taiwan;Asia;2002;76,99;22454239;23235,42329;77,69967366;-0,70967366
Taiwan;Asia;2007;78,4;23174294;28718,27684;79,33589744;-0,935897436
Tanzania;Africa;1952;41,215;8322925;716,6500721;43,10841026;-1,893410256
Tanzania;Africa;1957;42,974;9452826;698,5356073;43,98185082;-1,007850816
Tanzania;Africa;1962;44,246;10863958;722,0038073;44,85529138;-0,609291375
Tanzania;Africa;1967;45,757;12607312;848,2186575;45,72873193;0,028268065
Tanzania;Africa;1972;47,62;14706593;915,9850592;46,60217249;1,017827506
Tanzania;Africa;1977;49,919;17129565;962,4922932;47,47561305;2,443386946
Tanzania;Africa;1982;50,608;19844382;874,2426069;48,34905361;2,258946387
Tanzania;Africa;1987;51,535;23040630;831,8220794;49,22249417;2,312505828
Tanzania;Africa;1992;50,44;26605473;825,682454;50,09593473;0,344065268
Tanzania;Africa;1997;48,466;30686889;789,1862231;50,96937529;-2,503375291
Tanzania;Africa;2002;49,651;34593779;899,0742111;51,84281585;-2,191815851
Tanzania;Africa;2007;52,517;38139640;1107,482182;52,71625641;-0,19925641
Thailand;Asia;1952;50,848;21289402;757,7974177;52,65642308;-1,808423077
Thailand;Asia;1957;53,63;25041917;793,5774148;54,39166434;-0,761664336
Thailand;Asia;1962;56,061;29263397;1002,199172;56,12690559;-0,065905594
Thailand;Asia;1967;58,285;34024249;1295,46066;57,86214685;0,422853147
Thailand;Asia;1972;60,405;39276153;1524,358936;59,59738811;0,807611888
Thailand;Asia;1977;62,494;44148285;1961,224635;61,33262937;1,161370629
Thailand;Asia;1982;64,597;48827160;2393,219781;63,06787063;1,529129371
Thailand;Asia;1987;66,084;52910342;2982,653773;64,80311189;1,280888112
Thailand;Asia;1992;67,298;56667095;4616,896545;66,53835315;0,759646853
Thailand;Asia;1997;67,521;60216677;5852,625497;68,27359441;-0,752594406
Thailand;Asia;2002;68,564;62806748;5913,187529;70,00883566;-1,444835664
Thailand;Asia;2007;70,616;65068149;7458,396327;71,74407692;-1,128076923
Togo;Africa;1952;38,596;1219113;859,8086567;40,97746154;-2,381461538
Togo;Africa;1957;41,208;1357445;925,9083202;42,89042308;-1,682423077
Togo;Africa;1962;43,922;1528098;1067,53481;44,80338462;-0,881384615
Togo;Africa;1967;46,769;1735550;1477,59676;46,71634615;0,052653846
Togo;Africa;1972;49,759;2056351;1649,660188;48,62930769;1,129692308
Togo;Africa;1977;52,887;2308582;1532,776998;50,54226923;2,344730769
Togo;Africa;1982;55,471;2644765;1344,577953;52,45523077;3,015769231
Togo;Africa;1987;56,941;3154264;1202,201361;54,36819231;2,572807692
Togo;Africa;1992;58,061;3747553;1034,298904;56,28115385;1,779846154
Togo;Africa;1997;58,39;4320890;982,2869243;58,19411538;0,195884615
Togo;Africa;2002;57,561;4977378;886,2205765;60,10707692;-2,546076923
Togo;Africa;2007;58,42;5701579;882,9699438;62,02003846;-3,600038462
Trinidad and Tobago;Americas;1952;59,1;662850;3023,271928;62,05230769;-2,952307692
Trinidad and Tobago;Americas;1957;61,8;764900;4100,3934;62,92061538;-1,120615385
Trinidad and Tobago;Americas;1962;64,9;887498;4997,523971;63,78892308;1,111076923
Trinidad and Tobago;Americas;1967;65,4;960155;5621,368472;64,65723077;0,742769231
Trinidad and Tobago;Americas;1972;65,9;975199;6619,551419;65,52553846;0,374461538
Trinidad and Tobago;Americas;1977;68,3;1039009;7899,554209;66,39384615;1,906153846
Trinidad and Tobago;Americas;1982;68,832;1116479;9119,528607;67,26215385;1,569846154
Trinidad and Tobago;Americas;1987;69,582;1191336;7388,597823;68,13046154;1,451538462
Trinidad and Tobago;Americas;1992;69,862;1183669;7370,990932;68,99876923;0,863230769
Trinidad and Tobago;Americas;1997;69,465;1138101;8792,573126;69,86707692;-0,402076923
Trinidad and Tobago;Americas;2002;68,976;1101832;11460,60023;70,73538462;-1,759384615
Trinidad and Tobago;Americas;2007;69,819;1056608;18008,50924;71,60369231;-1,784692308
Tunisia;Africa;1952;44,6;3647735;1468,475631;44,55530769;0,044692308
Tunisia;Africa;1957;47,1;3950849;1395,232468;47,49452448;-0,394524476
Tunisia;Africa;1962;49,579;4286552;1660,30321;50,43374126;-0,854741259
Tunisia;Africa;1967;52,053;4786986;1932,360167;53,37295804;-1,319958042
Tunisia;Africa;1972;55,602;5303507;2753,285994;56,31217483;-0,710174825
Tunisia;Africa;1977;59,837;6005061;3120,876811;59,25139161;0,585608392
Tunisia;Africa;1982;64,048;6734098;3560,233174;62,19060839;1,857391608
Tunisia;Africa;1987;66,894;7724976;3810,419296;65,12982517;1,764174825
Tunisia;Africa;1992;70,001;8523077;4332,720164;68,06904196;1,931958042
Tunisia;Africa;1997;71,973;9231669;4876,798614;71,00825874;0,964741259
Tunisia;Africa;2002;73,042;9770575;5722,895655;73,94747552;-0,905475524
Tunisia;Africa;2007;73,923;10276158;7092,923025;76,88669231;-2,963692308
Turkey;Europe;1952;43,585;22235677;1969,10098;46,02232051;-2,437320513
Turkey;Europe;1957;48,079;25670939;2218,754257;48,50851981;-0,429519814
Turkey;Europe;1962;52,098;29788695;2322,869908;50,99471911;1,103280886
Turkey;Europe;1967;54,336;33411317;2826,356387;53,48091841;0,855081585
Turkey;Europe;1972;57,005;37492953;3450,69638;55,96711772;1,037882284
Turkey;Europe;1977;59,507;42404033;4269,122326;58,45331702;1,053682984
Turkey;Europe;1982;61,036;47328791;4241,356344;60,93951632;0,096483683
Turkey;Europe;1987;63,108;52881328;5089,043686;63,42571562;-0,317715618
Turkey;Europe;1992;66,146;58179144;5678,348271;65,91191492;0,234085082
Turkey;Europe;1997;68,835;63047647;6601,429915;68,39811422;0,436885781
Turkey;Europe;2002;70,845;67308928;6508,085718;70,88431352;-0,03931352
Turkey;Europe;2007;71,777;71158647;8458,276384;73,37051282;-1,593512821
Uganda;Africa;1952;39,978;5824797;734,753484;44,27521795;-4,297217949
Uganda;Africa;1957;42,571;6675501;774,3710692;44,88314802;-2,312148019
Uganda;Africa;1962;45,344;7688797;767,2717398;45,49107809;-0,147078089
Uganda;Africa;1967;48,051;8900294;908,9185217;46,09900816;1,951991841
Uganda;Africa;1972;51,016;10190285;950,735869;46,70693823;4,309061772
Uganda;Africa;1977;50,35;11457758;843,7331372;47,3148683;3,035131702
Uganda;Africa;1982;49,849;12939400;682,2662268;47,92279837;1,926201632
Uganda;Africa;1987;51,509;15283050;617,7244065;48,53072844;2,978271562
Uganda;Africa;1992;48,825;18252190;644,1707969;49,13865851;-0,313658508
Uganda;Africa;1997;44,578;21210254;816,559081;49,74658858;-5,168588578
Uganda;Africa;2002;47,813;24739869;927,7210018;50,35451865;-2,541518648
Uganda;Africa;2007;51,542;29170398;1056,380121;50,96244872;0,579551282
United Kingdom;Europe;1952;69,18;50430000;9979,508487;68,80852564;0,371474359
United Kingdom;Europe;1957;70,42;51430000;11283,17795;69,73835431;0,681645688
United Kingdom;Europe;1962;70,76;53292000;12477,17707;70,66818298;0,091817016
United Kingdom;Europe;1967;71,36;54959000;14142,85089;71,59801166;-0,238011655
United Kingdom;Europe;1972;72,01;56079000;15895,11641;72,52784033;-0,517840326
United Kingdom;Europe;1977;72,76;56179000;17428,74846;73,457669;-0,697668998
United Kingdom;Europe;1982;74,04;56339704;18232,42452;74,38749767;-0,347497669
United Kingdom;Europe;1987;75,007;56981620;21664,78767;75,31732634;-0,31032634
United Kingdom;Europe;1992;76,42;57866349;22705,09254;76,24715501;0,172844988
United Kingdom;Europe;1997;77,218;58808266;26074,53136;77,17698368;0,041016317
United Kingdom;Europe;2002;78,471;59912431;29478,99919;78,10681235;0,364187646
United Kingdom;Europe;2007;79,425;60776238;33203,26128;79,03664103;0,388358974
United States;Americas;1952;68,44;157553000;13990,48208;68,41384615;0,026153846
United States;Americas;1957;69,49;171984000;14847,12712;69,33469231;0,155307692
United States;Americas;1962;70,21;186538000;16173,14586;70,25553846;-0,045538462
United States;Americas;1967;70,76;198712000;19530,36557;71,17638462;-0,416384615
United States;Americas;1972;71,34;209896000;21806,03594;72,09723077;-0,757230769
United States;Americas;1977;73,38;220239000;24072,63213;73,01807692;0,361923077
United States;Americas;1982;74,65;232187835;25009,55914;73,93892308;0,711076923
United States;Americas;1987;75,02;242803533;29884,35041;74,85976923;0,160230769
United States;Americas;1992;76,09;256894189;32003,93224;75,78061538;0,309384615
United States;Americas;1997;76,81;272911760;35767,43303;76,70146154;0,108538462
United States;Americas;2002;77,31;287675526;39097,09955;77,62230769;-0,312307692
United States;Americas;2007;78,242;301139947;42951,65309;78,54315385;-0,301153846
Uruguay;Americas;1952;66,071;2252965;5716,766744;65,74160256;0,329397436
Uruguay;Americas;1957;67,044;2424959;6150,772969;66,6579627;0,386037296
Uruguay;Americas;1962;68,253;2598466;5603,357717;67,57432284;0,678677156
Uruguay;Americas;1967;68,468;2748579;5444,61962;68,49068298;-0,022682984
Uruguay;Americas;1972;68,673;2829526;5703,408898;69,40704312;-0,734043124
Uruguay;Americas;1977;69,481;2873520;6504,339663;70,32340326;-0,842403263
Uruguay;Americas;1982;70,805;2953997;6920,223051;71,2397634;-0,434763403
Uruguay;Americas;1987;71,918;3045153;7452,398969;72,15612354;-0,238123543
Uruguay;Americas;1992;72,752;3149262;8137,004775;73,07248368;-0,320483683
Uruguay;Americas;1997;74,223;3262838;9230,240708;73,98884382;0,234156177
Uruguay;Americas;2002;75,307;3363085;7727,002004;74,90520396;0,401796037
Uruguay;Americas;2007;76,384;3447496;10611,46299;75,8215641;0,562435897
Venezuela;Americas;1952;55,088;5439568;7689,799761;57,51332051;-2,425320513
Venezuela;Americas;1957;57,907;6702668;9802,466526;59,1619289;-1,254928904
Venezuela;Americas;1962;60,77;8143375;8422,974165;60,8105373;-0,040537296
Venezuela;Americas;1967;63,479;9709552;9541,474188;62,45914569;1,019854312
Venezuela;Americas;1972;65,712;11515649;10505,25966;64,10775408;1,604245921
Venezuela;Americas;1977;67,456;13503563;13143,95095;65,75636247;1,699637529
Venezuela;Americas;1982;68,557;15620766;11152,41011;67,40497086;1,152029138
Venezuela;Americas;1987;70,19;17910182;9883,584648;69,05357925;1,136420746
Venezuela;Americas;1992;71,15;20265563;10733,92631;70,70218765;0,447812354
Venezuela;Americas;1997;72,146;22374398;10165,49518;72,35079604;-0,204796037
Venezuela;Americas;2002;72,766;24287670;8605,047831;73,99940443;-1,233404429
Venezuela;Americas;2007;73,747;26084662;11415,80569;75,64801282;-1,901012821
Vietnam;Asia;1952;40,412;26246839;605,0664917;39,01007692;1,401923077
Vietnam;Asia;1957;42,887;28998543;676,2854478;42,36815385;0,518846154
Vietnam;Asia;1962;45,363;33796140;772,0491602;45,72623077;-0,363230769
Vietnam;Asia;1967;47,838;39463910;637,1232887;49,08430769;-1,246307692
Vietnam;Asia;1972;50,254;44655014;699,5016441;52,44238462;-2,188384615
Vietnam;Asia;1977;55,764;50533506;713,5371196;55,80046154;-0,036461538
Vietnam;Asia;1982;58,816;56142181;707,2357863;59,15853846;-0,342538462
Vietnam;Asia;1987;62,82;62826491;820,7994449;62,51661538;0,303384615
Vietnam;Asia;1992;67,662;69940728;989,0231487;65,87469231;1,787307692
Vietnam;Asia;1997;70,672;76048996;1385,896769;69,23276923;1,439230769
Vietnam;Asia;2002;73,017;80908147;1764,456677;72,59084615;0,426153846
Vietnam;Asia;2007;74,249;85262356;2441,576404;75,94892308;-1,699923077
West Bank and Gaza;Asia;1952;43,16;1030585;1515,592329;43,79839744;-0,638397436
West Bank and Gaza;Asia;1957;45,671;1070439;1827,067742;46,80390093;-1,132900932
West Bank and Gaza;Asia;1962;48,127;1133134;2198,956312;49,80940443;-1,682404429
West Bank and Gaza;Asia;1967;51,631;1142636;2649,715007;52,81490793;-1,183907925
West Bank and Gaza;Asia;1972;56,532;1089572;3133,409277;55,82041142;0,711588578
West Bank and Gaza;Asia;1977;60,765;1261091;3682,831494;58,82591492;1,939085082
West Bank and Gaza;Asia;1982;64,406;1425876;4336,032082;61,83141841;2,574581585
West Bank and Gaza;Asia;1987;67,046;1691210;5107,197384;64,83692191;2,209078089
West Bank and Gaza;Asia;1992;69,718;2104779;6017,654756;67,84242541;1,875574592
West Bank and Gaza;Asia;1997;71,096;2826046;7110,667619;70,8479289;0,248071096
West Bank and Gaza;Asia;2002;72,37;3389578;4515,487575;73,8534324;-1,483432401
West Bank and Gaza;Asia;2007;73,422;4018332;3025,349798;76,8589359;-3,436935897
Yemen, Rep.;Asia;1952;32,548;4963829;781,7175761;30,13028205;2,417717949
Yemen, Rep.;Asia;1957;33,97;5498090;804,8304547;33,15757925;0,812420746
Yemen, Rep.;Asia;1962;35,18;6120081;825,6232006;36,18487646;-1,004876457
Yemen, Rep.;Asia;1967;36,984;6740785;862,4421463;39,21217366;-2,22817366
Yemen, Rep.;Asia;1972;39,848;7407075;1265,047031;42,23947086;-2,391470862
Yemen, Rep.;Asia;1977;44,175;8403990;1829,765177;45,26676807;-1,091768065
Yemen, Rep.;Asia;1982;49,113;9657618;1977,55701;48,29406527;0,818934732
Yemen, Rep.;Asia;1987;52,922;11219340;1971,741538;51,32136247;1,600637529
Yemen, Rep.;Asia;1992;55,599;13367997;1879,496673;54,34865967;1,250340326
Yemen, Rep.;Asia;1997;58,02;15826497;2117,484526;57,37595688;0,644043124
Yemen, Rep.;Asia;2002;60,308;18701257;2234,820827;60,40325408;-0,095254079
Yemen, Rep.;Asia;2007;62,698;22211743;2280,769906;63,43055128;-0,732551282
Zambia;Africa;1952;42,038;2672000;1147,388831;47,65802564;-5,620025641
Zambia;Africa;1957;44,077;3016000;1311,956766;47,35589977;-3,278899767
Zambia;Africa;1962;46,023;3421000;1452,725766;47,05377389;-1,030773893
Zambia;Africa;1967;47,768;3900000;1777,077318;46,75164802;1,016351981
Zambia;Africa;1972;50,107;4506497;1773,498265;46,44952214;3,657477855
Zambia;Africa;1977;51,386;5216550;1588,688299;46,14739627;5,23860373
Zambia;Africa;1982;51,821;6100407;1408,678565;45,8452704;5,975729604
Zambia;Africa;1987;50,821;7272406;1213,315116;45,54314452;5,277855478
Zambia;Africa;1992;46,1;8381163;1210,884633;45,24101865;0,858981352
Zambia;Africa;1997;40,238;9417789;1071,353818;44,93889277;-4,700892774
Zambia;Africa;2002;39,193;10595811;1071,613938;44,6367669;-5,4437669
Zambia;Africa;2007;42,384;11746035;1271,211593;44,33464103;-1,950641026
Zimbabwe;Africa;1952;48,451;3080907;406,8841148;55,22124359;-6,77024359
Zimbabwe;Africa;1957;50,469;3646340;518,7642681;54,75613869;-4,287138695
Zimbabwe;Africa;1962;52,358;4277736;527,2721818;54,2910338;-1,9330338
Zimbabwe;Africa;1967;53,995;4995432;569,7950712;53,8259289;0,169071096
Zimbabwe;Africa;1972;55,635;5861135;799,3621758;53,36082401;2,274175991
Zimbabwe;Africa;1977;57,674;6642107;685,5876821;52,89571911;4,778280886
Zimbabwe;Africa;1982;60,363;7636524;788,8550411;52,43061422;7,932385781
Zimbabwe;Africa;1987;62,351;9216418;706,1573059;51,96550932;10,38549068
Zimbabwe;Africa;1992;60,377;10704340;693,4207856;51,50040443;8,876595571
Zimbabwe;Africa;1997;46,809;11404948;792,4499603;51,03529953;-4,226299534
Zimbabwe;Africa;2002;39,989;11926563;672,0386227;50,57019464;-10,58119464
Zimbabwe;Africa;2007;43,487;12311143;469,7092981;50,10508974;-6,618089744
