"","gutenberg_id","text"
"594",35,"face in the bright circle of the little lamp, nor hear the intonation"
"595",35,"of his voice. You cannot know how his expression followed the turns of"
"596",35,"his story! Most of us hearers were in shadow, for the candles in the"
"597",35,"smoking-room had not been lighted, and only the face of the Journalist"
"598",35,"and the legs of the Silent Man from the knees downward were"
"599",35,"illuminated. At first we glanced now and again at each other. After a"
"600",35,"time we ceased to do that, and looked only at the Time Traveller’s"
"601",35,"face."
"602",35,""
"603",35,""
"604",35,""
"605",35,""
"606",35," IV."
"607",35," Time Travelling"
"608",35,""
"609",35,""
"610",35,"“I told some of you last Thursday of the principles of the Time"
"611",35,"Machine, and showed you the actual thing itself, incomplete in the"
"612",35,"workshop. There it is now, a little travel-worn, truly; and one of the"
"613",35,"ivory bars is cracked, and a brass rail bent; but the rest of it’s"
"614",35,"sound enough. I expected to finish it on Friday; but on Friday, when"
"615",35,"the putting together was nearly done, I found that one of the nickel"
"616",35,"bars was exactly one inch too short, and this I had to get remade; so"
"617",35,"that the thing was not complete until this morning. It was at ten"
"618",35,"o’clock today that the first of all Time Machines began its career. I"
"619",35,"gave it a last tap, tried all the screws again, put one more drop of"
"620",35,"oil on the quartz rod, and sat myself in the saddle. I suppose a"
"621",35,"suicide who holds a pistol to his skull feels much the same wonder at"
"622",35,"what will come next as I felt then. I took the starting lever in one"
"623",35,"hand and the stopping one in the other, pressed the first, and almost"
"624",35,"immediately the second. I seemed to reel; I felt a nightmare sensation"
"625",35,"of falling; and, looking round, I saw the laboratory exactly as before."
"626",35,"Had anything happened? For a moment I suspected that my intellect had"
"627",35,"tricked me. Then I noted the clock. A moment before, as it seemed, it"
"628",35,"had stood at a minute or so past ten; now it was nearly half-past"
"629",35,"three!"
"630",35,""
"631",35,"“I drew a breath, set my teeth, gripped the starting lever with both"
"632",35,"hands, and went off with a thud. The laboratory got hazy and went dark."
"633",35,"Mrs. Watchett came in and walked, apparently without seeing me, towards"
"634",35,"the garden door. I suppose it took her a minute or so to traverse the"
"635",35,"place, but to me she seemed to shoot across the room like a rocket. I"
"636",35,"pressed the lever over to its extreme position. The night came like the"
"637",35,"turning out of a lamp, and in another moment came tomorrow. The"
"638",35,"laboratory grew faint and hazy, then fainter and ever fainter. Tomorrow"
"639",35,"night came black, then day again, night again, day again, faster and"
"640",35,"faster still. An eddying murmur filled my ears, and a strange, dumb"
"641",35,"confusedness descended on my mind."
"642",35,""
"643",35,"“I am afraid I cannot convey the peculiar sensations of time"
"644",35,"travelling. They are excessively unpleasant. There is a feeling exactly"
"645",35,"like that one has upon a switchback—of a helpless headlong motion! I"
"646",35,"felt the same horrible anticipation, too, of an imminent smash. As I"
"647",35,"put on pace, night followed day like the flapping of a black wing. The"
"648",35,"dim suggestion of the laboratory seemed presently to fall away from me,"
"649",35,"and I saw the sun hopping swiftly across the sky, leaping it every"
"650",35,"minute, and every minute marking a day. I supposed the laboratory had"
"651",35,"been destroyed and I had come into the open air. I had a dim impression"
"652",35,"of scaffolding, but I was already going too fast to be conscious of any"
"653",35,"moving things. The slowest snail that ever crawled dashed by too fast"
"654",35,"for me. The twinkling succession of darkness and light was excessively"
"655",35,"painful to the eye. Then, in the intermittent darknesses, I saw the"
"656",35,"moon spinning swiftly through her quarters from new to full, and had a"
"657",35,"faint glimpse of the circling stars. Presently, as I went on, still"
"658",35,"gaining velocity, the palpitation of night and day merged into one"
"659",35,"continuous greyness; the sky took on a wonderful deepness of blue, a"
"660",35,"splendid luminous colour like that of early twilight; the jerking sun"
"661",35,"became a streak of fire, a brilliant arch, in space; the moon a fainter"
"662",35,"fluctuating band; and I could see nothing of the stars, save now and"
"663",35,"then a brighter circle flickering in the blue."
"664",35,""
"665",35,"“The landscape was misty and vague. I was still on the hillside upon"
"666",35,"which this house now stands, and the shoulder rose above me grey and"
"667",35,"dim. I saw trees growing and changing like puffs of vapour, now brown,"
"668",35,"now green; they grew, spread, shivered, and passed away. I saw huge"
"669",35,"buildings rise up faint and fair, and pass like dreams. The whole"
"670",35,"surface of the earth seemed changed—melting and flowing under my eyes."
"671",35,"The little hands upon the dials that registered my speed raced round"
"672",35,"faster and faster. Presently I noted that the sun belt swayed up and"
"673",35,"down, from solstice to solstice, in a minute or less, and that"
"674",35,"consequently my pace was over a year a minute; and minute by minute the"
"675",35,"white snow flashed across the world, and vanished, and was followed by"
"676",35,"the bright, brief green of spring."
"677",35,""
"678",35,"“The unpleasant sensations of the start were less poignant now. They"
"679",35,"merged at last into a kind of hysterical exhilaration. I remarked,"
"680",35,"indeed, a clumsy swaying of the machine, for which I was unable to"
"681",35,"account. But my mind was too confused to attend to it, so with a kind"
"682",35,"of madness growing upon me, I flung myself into futurity. At first I"
"683",35,"scarce thought of stopping, scarce thought of anything but these new"
"684",35,"sensations. But presently a fresh series of impressions grew up in my"
"685",35,"mind—a certain curiosity and therewith a certain dread—until at last"
"686",35,"they took complete possession of me. What strange developments of"
"687",35,"humanity, what wonderful advances upon our rudimentary civilisation, I"
"688",35,"thought, might not appear when I came to look nearly into the dim"
"689",35,"elusive world that raced and fluctuated before my eyes! I saw great and"
"690",35,"splendid architecture rising about me, more massive than any buildings"
"691",35,"of our own time, and yet, as it seemed, built of glimmer and mist. I"
"692",35,"saw a richer green flow up the hillside, and remain there, without any"
"693",35,"wintry intermission. Even through the veil of my confusion the earth"
"694",35,"seemed very fair. And so my mind came round to the business of"
"695",35,"stopping."
"696",35,""
"697",35,"“The peculiar risk lay in the possibility of my finding some substance"
"698",35,"in the space which I, or the machine, occupied. So long as I travelled"
"699",35,"at a high velocity through time, this scarcely mattered: I was, so to"
"700",35,"speak, attenuated—was slipping like a vapour through the interstices of"
"701",35,"intervening substances! But to come to a stop involved the jamming of"
"702",35,"myself, molecule by molecule, into whatever lay in my way; meant"
"703",35,"bringing my atoms into such intimate contact with those of the obstacle"
"704",35,"that a profound chemical reaction—possibly a far-reaching"
"705",35,"explosion—would result, and blow myself and my apparatus out of all"
"706",35,"possible dimensions—into the Unknown. This possibility had occurred to"
"707",35,"me again and again while I was making the machine; but then I had"
"708",35,"cheerfully accepted it as an unavoidable risk—one of the risks a man"
"709",35,"has got to take! Now the risk was inevitable, I no longer saw it in the"
"710",35,"same cheerful light. The fact is that, insensibly, the absolute"
"711",35,"strangeness of everything, the sickly jarring and swaying of the"
"712",35,"machine, above all, the feeling of prolonged falling, had absolutely"
"713",35,"upset my nerves. I told myself that I could never stop, and with a gust"
"714",35,"of petulance I resolved to stop forthwith. Like an impatient fool, I"
"715",35,"lugged over the lever, and incontinently the thing went reeling over,"
"716",35,"and I was flung headlong through the air."
"717",35,""
"718",35,"“There was the sound of a clap of thunder in my ears. I may have been"
"719",35,"stunned for a moment. A pitiless hail was hissing round me, and I was"
"720",35,"sitting on soft turf in front of the overset machine. Everything still"
"721",35,"seemed grey, but presently I remarked that the confusion in my ears was"
"722",35,"gone. I looked round me. I was on what seemed to be a little lawn in a"
"723",35,"garden, surrounded by rhododendron bushes, and I noticed that their"
"724",35,"mauve and purple blossoms were dropping in a shower under the beating"
"725",35,"of the hailstones. The rebounding, dancing hail hung in a little cloud"
